DSH[K],DSC[K],P_cond,P_eva,Q_cond,Q_eva,W_comp,COP_H,COP_R,mtot,mdot,DSH,DSC
6.545454545,1.909090909,2742871.38,1380885.605,10039.90506,8977.56397,1108.348006,9.058441037,8.099950488,0.036190905,0.036190905,6.545454545,1.909090909
7.727272727,5.818181818,2767608.396,1369920.962,10221.61947,9124.281669,1128.409194,9.058433345,8.085968921,0.035588029,0.035588029,7.727272727,5.818181818
5.181818182,7.727272727,2805649.542,1373695.174,10412.14838,9334.374498,1149.443873,9.058422619,8.120774502,0.036360331,0.036360331,5.181818182,7.727272727
2.181818182,8,2821481.865,1374257.741,10489.81896,9454.048283,1158.021497,9.058397438,8.163966135,0.037230565,0.037230565,2.181818182,8
6.818181818,6.818181818,2784203.322,1370924.082,10307.75381,9215.446449,1137.924975,9.058377338,8.098465758,0.035848746,0.035848746,6.818181818,6.818181818
7.181818182,2.636363636,2744199.459,1377517.691,10061.46606,8987.61426,1110.738211,9.058359532,8.091568447,0.035932757,0.035932757,7.181818182,2.636363636
6.545454545,7.181818182,2790982.475,1371796.28,10341.23933,9249.380385,1141.624375,9.058355411,8.101947183,0.035943674,0.035943674,6.545454545,7.181818182
6.363636364,1.454545455,2741593.038,1383127.843,10023.47844,8965.026548,1106.546708,9.058341928,8.101805808,0.036300301,0.036300301,6.363636364,1.454545455
3.909090909,7.818181818,2811769.881,1373844.913,10442.33681,9382.557194,1152.788783,9.058326172,8.139008055,0.036717852,0.036717852,3.909090909,7.818181818
2.363636364,8,2820954.557,1374361.425,10486.8864,9448.265137,1157.712827,9.058279526,8.161147492,0.037179525,0.037179525,2.363636364,8
2.090909091,8,2821789.849,1374207.131,10491.27985,9456.910109,1158.201586,9.058250288,8.165167639,0.037256229,0.037256229,2.090909091,8
5.272727273,7.545454545,2801781.43,1372903.586,10393.88423,9316.909204,1147.450804,9.058239526,8.119658959,0.036313767,0.036313767,5.272727273,7.545454545
5.363636364,1.090909091,2743800.91,1385368.009,10025.12339,8982.201996,1106.747692,9.058183242,8.115853381,0.036632333,0.036632333,5.363636364,1.090909091
6.272727273,7.272727273,2793438.879,1372018.791,10353.17688,9264.399836,1142.96878,9.058144948,8.105558087,0.036021536,0.036021536,6.272727273,7.272727273
2,8,2822098.472,1374156.398,10492.74399,9459.776357,1158.381872,9.058104451,8.166371196,0.037281963,0.037281963,2,8
6.727272727,2.090909091,2743098.055,1379977.533,10044.65392,8979.111996,1108.914747,9.058093914,8.097206768,0.036118213,0.036118213,6.727272727,2.090909091
5.636363636,1.181818182,2743156.082,1384778.121,10024.21922,8977.074286,1106.658871,9.05809322,8.111871253,0.0365415,0.0365415,5.636363636,1.181818182
4,7.818181818,2811439.893,1373824.708,10440.50386,9379.365796,1152.619526,9.0580661,8.137434412,0.03669162,0.03669162,4,7.818181818
7.454545455,3,2745232.976,1375971.444,10073.31614,8994.266081,1112.087753,9.058022726,8.08773054,0.035820554,0.035820554,7.454545455,3
7.272727273,2.727272727,2744322.242,1377061.251,10063.69728,8988.248822,1111.02635,9.058018542,8.090041086,0.035896867,0.035896867,7.272727273,2.727272727
7.636363636,3.272727273,2746126.944,1374881.067,10082.81133,9000.176803,1113.13695,9.05801513,8.085417347,0.035744552,0.035744552,7.636363636,3.272727273
6.818181818,2.181818182,2743188.398,1379522.032,10047.00452,8979.878528,1109.184106,9.058013424,8.095931488,0.036081948,0.036081948,6.818181818,2.181818182
5.636363636,7.454545455,2798859.303,1372574.863,10379.48716,9298.134554,1145.894478,9.057978162,8.11430261,0.036206408,0.036206408,5.636363636,7.454545455
5.909090909,1.272727273,2742513.162,1384185.776,10023.28748,8971.929011,1106.571094,9.057969736,8.107864973,0.036451245,0.036451245,5.909090909,1.272727273
1.909090909,8,2822407.739,1374105.545,10494.21142,9462.647005,1158.562355,9.057959955,8.167576792,0.037307767,0.037307767,1.909090909,8
6.909090909,2.272727273,2743278.026,1379066.028,10049.33522,8980.627055,1109.452951,9.057919234,8.094644348,0.03604575,0.03604575,6.909090909,2.272727273
5.181818182,1,2744014.816,1385823.994,10023.89524,8983.931366,1106.644942,9.057914473,8.118169634,0.036694985,0.036694985,5.181818182,1
7.636363636,6,2770088.003,1369883.18,10234.69729,9137.355649,1129.920411,9.057892211,8.086725013,0.03561012,0.03561012,7.636363636,6
6,7.363636364,2795914.27,1372237.233,10365.13517,9279.440231,1144.324196,9.057865947,8.109100781,0.036099844,0.036099844,6,7.363636364
7.272727273,6.454545455,2777204.888,1370197.256,10272.13554,9176.503389,1134.057197,9.057863719,8.091746533,0.03571156,0.03571156,7.272727273,6.454545455
1.818181818,8,2822717.652,1374054.57,10495.68212,9465.522086,1158.743034,9.057816804,8.168784457,0.037333641,0.037333641,1.818181818,8
6.181818182,1.363636364,2741872.152,1383590.988,10022.32813,8966.766036,1106.484283,9.05781337,8.103834977,0.03636156,0.03636156,6.181818182,1.363636364
7,2.363636364,2743366.917,1378609.518,10051.64616,8981.357699,1109.72127,9.057811567,8.093345546,0.036009617,0.036009617,7,2.363636364
4.090909091,7.818181818,2811110.512,1373804.335,10438.6737,9376.178142,1152.450517,9.057806428,8.135861807,0.036665451,0.036665451,4.090909091,7.818181818
7.727272727,3.454545455,2747010.673,1374252.37,10090.06915,9005.375172,1113.965201,9.057795647,8.084072256,0.035704428,0.035704428,7.727272727,3.454545455
7.090909091,2.454545455,2743455.071,1378152.498,10053.93738,8982.070504,1109.989067,9.057690458,8.092035113,0.03597355,0.03597355,7.090909091,2.454545455
1.727272727,8,2823028.214,1374003.473,10497.15613,9468.401602,1158.923908,9.057675014,8.169994196,0.037359586,0.037359586,1.727272727,8
7.363636364,2.818181818,2744444.361,1376604.282,10065.90913,8988.865857,1111.31401,9.05766421,8.08850224,0.035861042,0.035861042,7.363636364,2.818181818
2.909090909,1.181818182,2753636.967,1387377.785,10081.49285,9074.522682,1113.039381,9.057624569,8.152921481,0.037387391,0.037387391,2.909090909,1.181818182
6.454545455,1.454545455,2741232.997,1382993.765,10021.34152,8961.585457,1106.398566,9.057623386,8.099780436,0.036272433,0.036272433,6.454545455,1.454545455
7.363636364,6.363636364,2775679.728,1370081.559,10264.00876,9167.79226,1133.193881,9.057592823,8.090223936,0.03568511,0.03568511,7.363636364,6.363636364
4.181818182,7.818181818,2810781.733,1373783.792,10436.84631,9372.994227,1152.281754,9.057547146,8.13429024,0.036639345,0.036639345,4.181818182,7.818181818
1.636363636,8,2823339.428,1373952.255,10498.63343,9471.285575,1159.104977,9.057534594,8.171206028,0.037385603,0.037385603,1.636363636,8
7.727272727,5.909090909,2768582.007,1369762.735,10226.5634,9128.632068,1129.068513,9.057522441,8.085100205,0.035583778,0.035583778,7.727272727,5.909090909
7.181818182,6.545454545,2778855.59,1370315.422,10280.23343,9185.110903,1134.995261,9.057512206,8.092642517,0.035738138,0.035738138,7.181818182,6.545454545
5.454545455,1.090909091,2743437.13,1385237.842,10022.99659,8978.760041,1106.59692,9.057495465,8.113848753,0.036603813,0.036603813,5.454545455,1.090909091
6.636363636,7.181818182,2790619.111,1371670.844,10338.86823,9245.708881,1141.472641,9.057482291,8.099807698,0.03591645,0.03591645,6.636363636,7.181818182
6.909090909,7.090909091,2788213.104,1371443.821,10326.95077,9230.694081,1140.15807,9.057472853,8.095977499,0.035839199,0.035839199,6.909090909,7.090909091
7.090909091,6.636363636,2780448.366,1370430.486,10288.34405,9193.767911,1135.898898,9.057446983,8.093825893,0.035764692,0.035764692,7.090909091,6.636363636
7.545454545,3.090909091,2745391.879,1375515.066,10075.46865,8994.804234,1112.397025,9.057439411,8.085965743,0.035784904,0.035784904,7.545454545,3.090909091
5.727272727,1.181818182,2742793.369,1384646.864,10022.09006,8973.633017,1106.508846,9.057397142,8.109861072,0.036513161,0.036513161,5.727272727,1.181818182
1.545454545,8,2823651.297,1373900.914,10500.11404,9474.174015,1159.28624,9.057395555,8.172419965,0.037411691,0.037411691,1.545454545,8
7,6.727272727,2782042.558,1370544.252,10296.45397,9202.424916,1136.803414,9.05737425,8.095001123,0.035791272,0.035791272,7,6.727272727
5.363636364,7.545454545,2801417.988,1372784.989,10391.48448,9313.191589,1147.298521,9.057350192,8.11749638,0.036285827,0.036285827,5.363636364,7.545454545
7.454545455,6.272727273,2774155.829,1369964.564,10255.88126,9159.081138,1132.331395,9.057314226,8.088693094,0.035658686,0.035658686,7.454545455,6.272727273
7.454545455,2.909090909,2744565.821,1376146.782,10068.10168,8989.465432,1111.601193,9.057296577,8.086951944,0.03582528,0.03582528,7.454545455,2.909090909
4.272727273,7.818181818,2810453.556,1373763.08,10435.02171,9369.814054,1152.113241,9.057288239,8.132719703,0.036613301,0.036613301,4.272727273,7.818181818
7.545454545,6.181818182,2772582.857,1369844.739,10247.76443,9150.412076,1131.439756,9.057278016,8.08740547,0.035632245,0.035632245,7.545454545,6.181818182
2.272727273,1.727272727,2759068.841,1386840.443,10129.28203,9129.985995,1118.359359,9.05726942,8.163731915,0.037561835,0.037561835,2.272727273,1.727272727
6,1.272727273,2742151.495,1384053.437,10021.15587,8968.488337,1106.421744,9.057265846,8.10584968,0.036423084,0.036423084,6,1.272727273
1.454545455,8,2823963.822,1373849.45,10501.59797,9477.066933,1159.467697,9.057257911,8.173636019,0.037437851,0.037437851,1.454545455,8
5.272727273,1,2743650.462,1385694.503,10021.77137,8980.49021,1106.493774,9.057232503,8.11616877,0.036666339,0.036666339,5.272727273,1
1.363636364,8,2824277.009,1373797.863,10503.08524,9479.964342,1159.649348,9.057121669,8.1748542,0.037464085,0.037464085,1.363636364,8
6.272727273,1.363636364,2741511.519,1383457.573,10020.19418,8963.325902,1106.335722,9.057100831,8.101813697,0.036333574,0.036333574,6.272727273,1.363636364
5.727272727,7.454545455,2798497.489,1372454.357,10377.09483,9294.428691,1145.743108,9.057086838,8.112140168,0.036178681,0.036178681,5.727272727,7.454545455
4.363636364,7.818181818,2810125.977,1373742.198,10433.19986,9366.63761,1151.944976,9.057029701,8.131150191,0.03658732,0.03658732,4.363636364,7.818181818
1.272727273,8,2824590.858,1373746.153,10504.57583,9482.866253,1159.83119,9.056986844,8.176074531,0.037490391,0.037490391,1.272727273,8
6.090909091,7.363636364,2795552.896,1372114.8,10362.75067,9275.746802,1144.17339,9.05697577,8.106941556,0.036072323,0.036072323,6.090909091,7.363636364
7.181818182,2.545454545,2743658.353,1377698.695,10056.17823,8982.663427,1110.326199,9.056958427,8.090112107,0.035937649,0.035937649,7.181818182,2.545454545
6.727272727,2,2742511.929,1380159.707,10039.31324,8974.137265,1108.473439,9.056882087,8.095942533,0.036123161,0.036123161,6.727272727,2
1.181818182,8,2824905.396,1373694.323,10506.06977,9485.77262,1160.013237,9.056853343,8.177296874,0.03751677,0.03751677,1.181818182,8
7.636363636,3.181818182,2745550.236,1375058.145,10077.60213,8995.325133,1112.705884,9.056842675,8.084189418,0.035749316,0.035749316,7.636363636,3.181818182
7.727272727,3.363636364,2746393.839,1374427.492,10084.88736,9000.575176,1113.510656,9.05683956,8.083061554,0.035709136,0.035709136,7.727272727,3.363636364
6.363636364,7.272727273,2793167.363,1371897.688,10350.77913,9260.642488,1142.871319,9.056819402,8.102961671,0.035994242,0.035994242,6.363636364,7.272727273
5.545454545,1.090909091,2743073.798,1385107.254,10020.87041,8975.319679,1106.446469,9.056805449,8.111842669,0.03657535,0.03657535,5.545454545,1.090909091
4.454545455,7.818181818,2809798.996,1373721.148,10431.38077,9363.464884,1151.776959,9.056771525,8.129581693,0.036561401,0.036561401,4.454545455,7.818181818
6.636363636,1.909090909,2742454.841,1380616.299,10036.92152,8973.31074,1108.223702,9.0567649,8.09702114,0.036159541,0.036159541,6.636363636,1.909090909
1.090909091,8,2825220.578,1373642.367,10507.56705,9488.683553,1160.195462,9.056721387,8.178521519,0.037543223,0.037543223,1.090909091,8
5.818181818,1.181818182,2742431.096,1384515.191,10019.96151,8970.193297,1106.35914,9.056698812,8.107849408,0.036484878,0.036484878,5.818181818,1.181818182
7.636363636,6.090909091,2771123.793,1369727.042,10239.62126,9141.648853,1130.616069,9.056674093,8.085546549,0.035605921,0.035605921,7.636363636,6.090909091
6.545454545,1.818181818,2742396.956,1381072.405,10034.50966,8972.465987,1107.973402,9.056634076,8.098087891,0.036195988,0.036195988,6.545454545,1.818181818
7.272727273,2.636363636,2743781.666,1377241.808,10058.42074,8983.308753,1110.615024,9.056622255,8.088589258,0.035901744,0.035901744,7.272727273,2.636363636
6.727272727,7.181818182,2790256.225,1371544.98,10336.49808,9242.039238,1141.321238,9.056607149,8.097666927,0.035889277,0.035889277,6.727272727,7.181818182
1,8,2825536.43,1373590.289,10509.0677,9491.599002,1160.377876,9.056590886,8.179748335,0.037569751,0.037569751,1,8
6.909090909,6.818181818,2783782.563,1370661.091,10304.53056,9210.961707,1137.794581,9.056582559,8.095452256,0.035817997,0.035817997,6.909090909,6.818181818
6.090909091,1.272727273,2741790.265,1383920.683,10019.02491,8965.049191,1106.272764,9.056559318,8.103832512,0.036394979,0.036394979,6.090909091,1.272727273
5.363636364,1,2743286.562,1385564.589,10019.64817,8977.050693,1106.342928,9.056548308,8.114166473,0.036637751,0.036637751,5.363636364,1
4.545454545,7.818181818,2809472.608,1373699.93,10429.56443,9360.295861,1151.609192,9.056513711,8.128014199,0.036535543,0.036535543,4.545454545,7.818181818
5.454545455,7.545454545,2801055.051,1372665.95,10389.08582,9309.476048,1147.146572,9.056458936,8.115332666,0.036257942,0.036257942,5.454545455,7.545454545
6.818181818,2.090909091,2742681.196,1379706.3,10041.65399,8974.845052,1108.790809,9.056400814,8.09426357,0.036086948,0.036086948,6.818181818,2.090909091
6.363636364,1.363636364,2741151.316,1383323.744,10018.06082,8959.887286,1106.187476,9.05638605,8.099790933,0.036305643,0.036305643,6.363636364,1.363636364
3.181818182,7.909090909,2816086.505,1373852.705,10461.91511,9412.044998,1155.205836,9.056321204,8.147504717,0.036925871,0.036925871,3.181818182,7.909090909
6.909090909,2.181818182,2742771.423,1379249.835,10043.99633,8975.604659,1109.060378,9.056311563,8.092981081,0.036050733,0.036050733,6.909090909,2.181818182
7.363636364,2.727272727,2743904.342,1376784.397,10060.64382,8983.936467,1110.903383,9.056272558,8.08705474,0.035865902,0.035865902,7.363636364,2.727272727
7.545454545,3,2744814.516,1375692.824,10070.24206,8989.935954,1111.964922,9.056258752,8.084729812,0.035789691,0.035789691,7.545454545,3
4.636363636,7.818181818,2809146.813,1373678.542,10427.75083,9357.130548,1151.441673,9.056256234,8.126447712,0.036509747,0.036509747,4.636363636,7.818181818
7.727272727,3.272727273,2745708.023,1374600.676,10079.71667,8995.82887,1113.014318,9.056232704,8.082401747,0.035713791,0.035713791,7.727272727,3.272727273
7,2.272727273,2742860.941,1378792.867,10046.31887,8976.346321,1109.329438,9.056208665,8.091686758,0.036014583,0.036014583,7,2.272727273
5.818181818,7.454545455,2798136.174,1372333.412,10374.70371,9290.72484,1145.59223,9.056192453,8.109975429,0.036151008,0.036151008,5.818181818,7.454545455
6.818181818,6.909090909,2785447.224,1370774.298,10312.62385,9219.562539,1138.740969,9.056163011,8.096277193,0.035844686,0.035844686,6.818181818,6.909090909
5.636363636,1.090909091,2742710.913,1384976.248,10018.74486,8971.880896,1106.296338,9.056113189,8.10983512,0.036546944,0.036546944,5.636363636,1.090909091
7.090909091,2.363636364,2742949.718,1378335.392,10048.62162,8977.070075,1109.59797,9.056092286,8.090380768,0.035978499,0.035978499,7.090909091,2.363636364
6.181818182,7.363636364,2795191.999,1371991.933,10360.36718,9272.055312,1144.022908,9.05608367,8.104781161,0.036044856,0.036044856,6.181818182,7.363636364
7.727272727,6,2769665.872,1369608.048,10231.4773,9132.885621,1129.79318,9.056062195,8.083679193,0.035579622,0.035579622,7.727272727,6
7.363636364,6.454545455,2776782.854,1369927.668,10268.91022,9172.023345,1133.928152,9.056050157,8.088716495,0.035680961,0.035680961,7.363636364,6.454545455
3.272727273,7.909090909,2815753.257,1373834.057,10460.05628,9408.818611,1155.035678,9.056046045,8.145911674,0.036899128,0.036899128,3.272727273,7.909090909
4.727272727,7.818181818,2808821.607,1373656.988,10425.93996,9353.968915,1151.274403,9.055999104,8.124882211,0.036484011,0.036484011,4.727272727,7.818181818
5.909090909,1.181818182,2742069.261,1384383.102,10017.83354,8966.755101,1106.209751,9.055998224,8.10583625,0.036456652,0.036456652,5.909090909,1.181818182
2.636363636,1.545454545,2756862.831,1387414.597,10113.33058,9109.093517,1116.757332,9.055978671,8.156734908,0.037469318,0.037469318,2.636363636,1.545454545
7.181818182,2.454545455,2743037.757,1377877.403,10050.90464,8977.775999,1109.86598,9.055962447,8.089063149,0.03594248,0.03594248,7.181818182,2.454545455
6.454545455,7.272727273,2792804.415,1371773.279,10348.40263,9256.962922,1142.719751,9.055940987,8.10081642,0.035966923,0.035966923,6.454545455,7.272727273
7.454545455,2.818181818,2744026.354,1376326.456,10062.84753,8984.546661,1111.191262,9.055909527,8.085508743,0.035830123,0.035830123,7.454545455,2.818181818
5.454545455,1,2742923.108,1385434.258,10017.52556,8973.612724,1106.1924,9.055861858,8.112162701,0.03660922,0.03660922,5.454545455,1
6.181818182,1.272727273,2741429.468,1383787.516,10016.89454,8961.611554,1106.1241,9.055850555,8.101813853,0.036366929,0.036366929,6.181818182,1.272727273
7.454545455,6.363636364,2775257.831,1369810.633,10260.78377,9163.313623,1133.06536,9.055773947,8.087188915,0.035654539,0.035654539,7.454545455,6.363636364
4.818181818,7.818181818,2808496.988,1373635.267,10424.13181,9350.810961,1151.107382,9.055742303,8.123317694,0.036458336,0.036458336,4.818181818,7.818181818
7.272727273,6.545454545,2778434.261,1370047.2,10277.00769,9180.628821,1134.866193,9.055699919,8.089613452,0.035707511,0.035707511,7.272727273,6.545454545
7.818181818,5.909090909,2768159.52,1369486.25,10223.34384,9124.16383,1128.941523,9.055689447,8.082051766,0.035553307,0.035553307,7.818181818,5.909090909
